game_id,period,time,x,y,team_id,home,player_id,type,secondary_type,goal
2020020023,1,00:49,52.0,28.0,6,False,8479325,Missed Shot,,False
2020020023,1,01:12,41.0,-33.0,1,True,8477038,Shot,Wrist Shot,False
2020020023,1,01:58,70.0,25.0,1,True,8481068,Missed Shot,,False
2020020023,1,03:39,-42.0,12.0,6,False,8478468,Shot,Wrist Shot,False
2020020023,1,05:23,59.0,-23.0,6,False,8476374,Missed Shot,,False
2020020023,1,05:37,51.0,36.0,6,False,8475780,Missed Shot,,False
2020020023,1,05:45,52.0,33.0,6,False,8479325,Shot,Snap Shot,False
2020020023,1,07:38,36.0,-2.0,1,True,8474056,Shot,Slap Shot,False
2020020023,1,08:02,59.0,33.0,1,True,8471233,Shot,Snap Shot,False
2020020023,1,08:15,81.0,5.0,1,True,8479415,Shot,Snap Shot,False
2020020023,1,08:27,47.0,-24.0,1,True,8475179,Shot,Snap Shot,False
2020020023,1,08:17,80.0,1.0,1,True,8479415,Shot,Snap Shot,False
2020020023,1,09:48,48.0,12.0,1,True,8475151,Missed Shot,,False
2020020023,1,10:02,43.0,17.0,1,True,8474056,Missed Shot,,False
2020020023,1,11:13,74.0,-32.0,6,False,8478468,Shot,Snap Shot,False
2020020023,1,11:29,38.0,32.0,1,True,8476923,Missed Shot,,False
2020020023,1,13:11,70.0,29.0,1,True,8475151,Shot,Snap Shot,False
2020020023,1,14:11,42.0,-15.0,6,False,8478415,Missed Shot,,False
2020020023,1,14:21,58.0,11.0,6,False,8470638,Shot,Snap Shot,False
2020020023,1,14:34,51.0,14.0,6,False,8470638,Shot,Snap Shot,False
2020020023,1,14:40,37.0,-18.0,6,False,8478468,Shot,Snap Shot,False
2020020023,1,16:15,80.0,-3.0,1,True,8477425,Goal,Tip-In,True
2020020023,1,18:16,38.0,11.0,6,False,8470638,Shot,Wrist Shot,False
2020020023,1,20:00,38.0,6.0,6,False,8476374,Missed Shot,,False
2020020023,2,00:53,66.0,0.0,1,True,8471233,Missed Shot,,False
2020020023,2,01:16,60.0,-27.0,6,False,8478131,Missed Shot,,False
2020020023,2,01:34,59.0,-22.0,6,False,8471276,Shot,Snap Shot,False
2020020023,2,01:36,72.0,26.0,6,False,8479325,Shot,Snap Shot,False
2020020023,2,01:37,74.0,9.0,6,False,8478131,Shot,Snap Shot,False
2020020023,2,02:10,40.0,17.0,1,True,8477038,Shot,Snap Shot,False
2020020023,2,05:42,47.0,17.0,1,True,8480883,Shot,Wrist Shot,False
2020020023,2,06:02,53.0,38.0,1,True,8476807,Shot,Slap Shot,False
2020020023,2,07:26,48.0,31.0,6,False,8475745,Shot,Snap Shot,False
2020020023,2,07:59,57.0,29.0,1,True,8477038,Missed Shot,,False
2020020023,2,09:15,56.0,36.0,1,True,8479414,Shot,Snap Shot,False
2020020023,2,09:32,38.0,9.0,6,False,8478443,Missed Shot,,False
2020020023,2,09:54,75.0,34.0,1,True,8477425,Shot,Backhand,False
2020020023,2,10:43,74.0,13.0,6,False,8479365,Missed Shot,,False
2020020023,2,10:53,73.0,-5.0,6,False,8475225,Shot,Tip-In,False
2020020023,2,11:39,41.0,-18.0,6,False,8478468,Shot,Snap Shot,False
2020020023,2,13:07,45.0,39.0,1,True,8476807,Shot,Snap Shot,False
2020020023,2,14:38,77.0,21.0,6,False,8475745,Missed Shot,,False
2020020023,2,14:40,52.0,28.0,6,False,8478443,Shot,Snap Shot,False
2020020023,2,14:47,35.0,22.0,6,False,8476191,Shot,Slap Shot,False
2020020023,2,15:31,59.0,-3.0,6,False,8475745,Shot,Snap Shot,False
2020020023,2,16:01,36.0,-30.0,6,False,8476891,Shot,Slap Shot,False
2020020023,2,16:44,74.0,0.0,1,True,8475151,Missed Shot,,False
2020020023,2,16:58,35.0,-18.0,1,True,8474056,Shot,Slap Shot,False
2020020023,2,17:09,75.0,-20.0,1,True,8477038,Shot,Snap Shot,False
2020020023,2,17:15,81.0,-12.0,1,True,8477038,Missed Shot,,False
2020020023,2,17:16,51.0,7.0,6,False,8470638,Goal,Snap Shot,True
2020020023,2,18:20,9.0,28.0,6,False,8478498,Shot,Snap Shot,False
2020020023,2,19:55,47.0,15.0,6,False,8477941,Shot,Snap Shot,False
2020020023,3,00:42,44.0,-15.0,6,False,8471276,Missed Shot,,False
2020020023,3,00:43,58.0,26.0,6,False,8470638,Shot,Snap Shot,False
2020020023,3,01:08,45.0,-2.0,6,False,8470638,Shot,Snap Shot,False
2020020023,3,04:53,59.0,16.0,1,True,8478401,Shot,Snap Shot,False
2020020023,3,04:59,68.0,-14.0,1,True,8477341,Missed Shot,,False
2020020023,3,06:39,33.0,-25.0,1,True,8475179,Shot,Slap Shot,False
2020020023,3,04:56,55.0,-2.0,1,True,8477038,Shot,Snap Shot,False
2020020023,3,08:15,69.0,2.0,6,False,8471276,Missed Shot,,False
2020020023,3,10:28,81.0,-7.0,1,True,8475151,Shot,Backhand,False
2020020023,3,10:39,37.0,-26.0,1,True,8480883,Missed Shot,,False
2020020023,3,11:03,43.0,-25.0,6,False,8476891,Shot,Snap Shot,False
2020020023,3,12:31,36.0,6.0,1,True,8474056,Shot,Slap Shot,False
2020020023,3,13:41,77.0,31.0,1,True,8476807,Missed Shot,,False
2020020023,3,13:48,54.0,-22.0,1,True,8475151,Missed Shot,,False
2020020023,3,15:52,60.0,22.0,6,False,8475225,Shot,Snap Shot,False
